Timestamp,KW
13-12-2020 02:31,0
13-12-2020 02:31,84.02997589
13-12-2020 02:32,87.66375732
13-12-2020 02:33,97.8234024
13-12-2020 02:33,97.8234024
13-12-2020 02:33,103.1281357
13-12-2020 02:34,103.1281357
13-12-2020 02:35,103.1281357
13-12-2020 02:35,106.4705887
13-12-2020 02:36,109.2290573
13-12-2020 02:36,109.2290573
13-12-2020 02:36,106.7041779
13-12-2020 02:37,106.7041779
13-12-2020 02:38,106.7041779
13-12-2020 02:38,106.7041779
13-12-2020 02:38,76.3337326
13-12-2020 02:39,76.3337326
13-12-2020 02:39,85.57758331
13-12-2020 02:40,85.57758331
13-12-2020 02:40,85.57758331
13-12-2020 02:41,93.1661377
13-12-2020 02:42,93.1661377
13-12-2020 02:42,93.1661377
13-12-2020 02:43,81.72247314
13-12-2020 02:44,87.37112427
13-12-2020 02:44,87.37112427
13-12-2020 02:45,87.37112427
13-12-2020 02:45,88.49302673
13-12-2020 02:45,88.49302673
13-12-2020 02:46,88.49302673
13-12-2020 02:46,86.91172028
13-12-2020 02:47,93.52934265
13-12-2020 02:47,87.54150391
13-12-2020 02:48,87.54150391
13-12-2020 02:48,87.54150391
13-12-2020 02:48,84.76334381
13-12-2020 02:49,101.1031418
13-12-2020 02:50,101.1031418
13-12-2020 02:50,101.1031418
13-12-2020 02:50,99.3396225
13-12-2020 02:51,93.20432281
13-12-2020 02:51,95.24580383
13-12-2020 02:52,98.52223969
13-12-2020 02:52,98.52223969
13-12-2020 02:53,97.87077332
13-12-2020 02:53,97.66660309
13-12-2020 02:54,97.66660309
13-12-2020 02:54,97.66660309
13-12-2020 02:55,97.66660309
13-12-2020 02:55,97.66660309
13-12-2020 02:55,89.28292084
13-12-2020 02:56,89.28292084
13-12-2020 02:56,91.59655762
13-12-2020 02:56,91.59655762
13-12-2020 02:57,86.28507233
13-12-2020 02:57,86.28507233
13-12-2020 02:58,99.28166199
13-12-2020 02:58,97.58670807
13-12-2020 02:58,97.58670807
13-12-2020 02:59,89.23740387
13-12-2020 02:59,91.1179657
13-12-2020 03:00,91.1179657
13-12-2020 03:01,90.644104
13-12-2020 03:01,90.644104
13-12-2020 03:02,100.4640274
13-12-2020 03:02,100.4640274
13-12-2020 03:03,100.4640274
13-12-2020 03:03,100.4640274
13-12-2020 03:03,100.4640274
13-12-2020 03:04,87.9264679
13-12-2020 03:04,86.26081848
13-12-2020 03:05,86.26081848
13-12-2020 03:05,88.92515564
13-12-2020 03:05,88.92515564
13-12-2020 03:05,93.35569763
13-12-2020 03:06,88.54128265
13-12-2020 03:07,88.54128265
13-12-2020 03:07,85.62785339
13-12-2020 03:07,85.62785339
13-12-2020 03:08,91.58853149
13-12-2020 03:08,91.58853149
13-12-2020 03:09,82.15018463
13-12-2020 03:10,82.15018463
13-12-2020 03:10,78.39539337
13-12-2020 03:10,84.50904846
13-12-2020 03:11,88.92099762
13-12-2020 03:11,94.90830231
13-12-2020 03:11,94.90830231
13-12-2020 03:12,94.90830231
13-12-2020 03:12,94.90830231
13-12-2020 03:13,94.90830231
13-12-2020 03:13,94.90830231
13-12-2020 03:14,89.50577545
13-12-2020 03:14,89.50577545
13-12-2020 03:14,89.50577545
13-12-2020 03:15,89.50577545
13-12-2020 03:15,99.87942505
13-12-2020 03:15,99.87942505
13-12-2020 03:16,100.2614899
13-12-2020 03:16,100.2614899
13-12-2020 03:16,101.7992935
13-12-2020 03:17,109.5944061
13-12-2020 03:18,101.2576599
13-12-2020 03:18,100.3858337
13-12-2020 03:19,100.3858337
