id,machine_number,downtime,timestamp_dt
1575,7,287,2020-09-03 08:05:20.045916
1583,7,328,2020-09-03 08:10:20.123329
1591,7,287,2020-09-03 08:15:20.238009
1597,7,287,2020-09-03 08:20:20.331581
1605,7,328,2020-09-03 08:25:20.429198
1612,7,287,2020-09-03 08:30:20.528722
1618,7,287,2020-09-03 08:35:20.650327
1625,7,287,2020-09-03 08:40:20.731226
1630,7,328,2020-09-03 08:45:20.818537
1637,7,287,2020-09-03 08:50:20.956239
1643,7,287,2020-09-03 08:55:21.093648
1651,7,328,2020-09-03 09:00:21.139701
1658,7,287,2020-09-03 09:05:21.217305
1666,7,287,2020-09-03 09:10:21.335091
1672,7,328,2020-09-03 09:15:21.429004
1679,7,287,2020-09-03 09:20:21.530397
1685,7,287,2020-09-03 09:25:21.620757
1691,7,328,2020-09-03 09:30:21.720209
1697,7,287,2020-09-03 09:35:21.831379
1704,7,287,2020-09-03 09:40:21.925452
1712,7,328,2020-09-03 09:45:22.017104
1718,7,287,2020-09-03 09:50:31.088899
1724,7,287,2020-09-03 09:55:22.224426
1730,7,328,2020-09-03 10:00:22.338463
1737,7,287,2020-09-03 10:05:22.435642
1745,7,287,2020-09-03 10:10:22.518906
1751,7,328,2020-09-03 10:15:22.611323
1757,7,287,2020-09-03 10:20:22.717219
1763,7,287,2020-09-03 10:25:22.827652
1769,7,287,2020-09-03 10:30:22.958827
1774,7,328,2020-09-03 10:35:23.005584
1781,7,287,2020-09-03 10:40:23.123857
1791,7,287,2020-09-03 10:45:23.226609
1799,7,328,2020-09-03 10:50:23.308736
1807,7,287,2020-09-03 10:55:23.42684
1813,7,287,2020-09-03 11:00:23.525535
1820,7,328,2020-09-03 11:05:23.617312
1827,7,287,2020-09-03 11:10:23.712754
1832,7,287,2020-09-03 11:15:23.821891
1839,7,328,2020-09-03 11:20:23.920476
1845,7,287,2020-09-03 11:25:24.020723
1854,7,287,2020-09-03 11:30:24.112047
1860,7,328,2020-09-03 11:35:24.221534
1867,7,287,2020-09-03 11:40:24.329436
1874,7,287,2020-09-03 11:45:24.430152
1881,7,328,2020-09-03 11:50:24.523724
1888,7,287,2020-09-03 11:55:24.608138
1899,7,287,2020-09-03 12:00:24.7243
1911,7,287,2020-09-03 12:05:24.814954
1923,7,328,2020-09-03 12:10:24.924483
1935,7,287,2020-09-03 12:15:25.243486
1947,7,287,2020-09-03 12:20:25.118549
1959,7,328,2020-09-03 12:25:25.215326
1971,7,287,2020-09-03 12:30:25.331167
1983,7,287,2020-09-03 12:35:25.432508
1995,7,328,2020-09-03 12:40:25.510324
2007,7,287,2020-09-03 12:45:25.61504
2019,7,287,2020-09-03 12:50:25.715736
2031,7,328,2020-09-03 12:55:25.815035
2043,7,287,2020-09-03 13:00:25.917458
2055,7,287,2020-09-03 13:05:26.029411
2067,7,287,2020-09-03 13:10:26.351346
2079,7,328,2020-09-03 13:15:26.227924
2091,7,287,2020-09-03 13:20:26.563296
2103,7,287,2020-09-03 13:25:26.416253
2115,7,328,2020-09-03 13:30:26.528132
2127,7,287,2020-09-03 13:35:26.622649
2139,7,287,2020-09-03 13:40:26.711657
2151,7,328,2020-09-03 13:45:26.821549
2163,7,287,2020-09-03 13:50:26.920733
2175,7,287,2020-09-03 13:55:27.044228
2187,7,328,2020-09-03 14:00:27.115222
2199,7,287,2020-09-03 14:05:27.219492
2211,7,287,2020-09-03 14:10:27.333133
2223,7,328,2020-09-03 14:15:27.411502
2235,7,287,2020-09-03 14:20:27.518109
2247,7,287,2020-09-03 14:25:27.610731
2259,7,328,2020-09-03 14:30:27.723211
2271,7,287,2020-09-03 14:35:27.819322
2283,7,287,2020-09-03 14:40:28.147481
2295,7,287,2020-09-03 14:45:28.026783
2307,7,328,2020-09-03 14:50:28.173532
2319,7,287,2020-09-03 14:55:28.233715
2331,7,287,2020-09-03 15:00:28.314187
2363,7,328,2020-09-03 15:25:28.803881
2375,7,287,2020-09-03 15:30:29.134096
2387,7,287,2020-09-03 15:35:29.022718
2399,7,328,2020-09-03 15:40:29.1129
2411,7,287,2020-09-03 15:45:29.20048
2423,7,287,2020-09-03 15:50:29.298413
2435,7,328,2020-09-03 15:55:29.418668
2447,7,287,2020-09-03 16:00:29.505656
2459,7,287,2020-09-03 16:05:29.615874
2471,7,287,2020-09-03 16:10:29.713072
2483,7,328,2020-09-03 16:15:29.813716
2495,7,287,2020-09-03 16:20:29.904503
2507,7,287,2020-09-03 16:25:30.001077
2519,7,328,2020-09-03 16:30:30.133377
2531,7,287,2020-09-03 16:35:30.198123
2543,7,287,2020-09-03 16:40:30.305612
2555,7,328,2020-09-03 16:45:30.410139
2567,7,287,2020-09-03 16:50:30.496863
2579,7,287,2020-09-03 16:55:30.596178
2591,7,328,2020-09-03 17:00:30.703712
2603,7,287,2020-09-03 17:05:30.810621
2615,7,287,2020-09-03 17:10:31.118163
2627,7,328,2020-09-03 17:15:31.006623
2639,7,287,2020-09-03 17:20:31.321742
2651,7,287,2020-09-03 17:25:31.192513
2663,7,328,2020-09-03 17:30:31.290131
2675,7,287,2020-09-03 17:35:31.387419
2687,7,287,2020-09-03 17:40:31.503563
2699,7,328,2020-09-03 17:45:31.602222
2711,7,287,2020-09-03 17:50:31.693682
2723,7,287,2020-09-03 17:55:31.789831
2735,7,287,2020-09-03 18:00:31.912319
2747,7,328,2020-09-03 18:05:32.221116
2759,7,287,2020-09-03 18:10:32.089912
2771,7,287,2020-09-03 18:15:32.207171
2783,7,328,2020-09-03 18:20:32.507261
2795,7,287,2020-09-03 18:25:32.392542
2807,7,287,2020-09-03 18:30:32.48409
2819,7,328,2020-09-03 18:35:32.590327
2831,7,287,2020-09-03 18:40:32.698369
2843,7,287,2020-09-03 18:45:32.80085
2855,7,328,2020-09-03 18:50:32.879527
2867,7,287,2020-09-03 18:55:32.998818
2879,7,287,2020-09-03 19:00:33.080509
2891,7,328,2020-09-03 19:05:33.178691
2903,7,287,2020-09-03 19:10:33.285872
2915,7,287,2020-09-03 19:15:33.388921
2951,7,287,2020-09-03 19:40:34.113836
2963,7,287,2020-09-03 19:45:33.99888
2975,7,328,2020-09-03 19:50:34.31627
2987,7,287,2020-09-03 19:55:34.197155
2999,7,287,2020-09-03 20:00:34.283102
3011,7,328,2020-09-03 20:05:34.391209
3023,7,287,2020-09-03 20:10:34.495114
3035,7,287,2020-09-03 20:15:34.807739
3047,7,287,2020-09-03 20:20:34.685201
3059,7,328,2020-09-03 20:25:34.803104
3071,7,287,2020-09-03 20:30:34.883728
3083,7,287,2020-09-03 20:35:34.984084
3095,7,328,2020-09-03 20:40:35.094506
3107,7,287,2020-09-03 20:45:35.199079
3119,7,287,2020-09-03 20:50:35.301916
3131,7,328,2020-09-03 20:55:35.392979
3143,7,287,2020-09-03 21:00:35.488729
3155,7,287,2020-09-03 21:05:35.581148
3167,7,328,2020-09-03 21:10:35.696948
3179,7,287,2020-09-03 21:15:35.779812
3191,7,287,2020-09-03 21:20:35.896961
3203,7,328,2020-09-03 21:25:35.985228
3215,7,287,2020-09-03 21:30:36.084015
3227,7,287,2020-09-03 21:35:36.4186
3239,7,328,2020-09-03 21:40:36.301163
3251,7,287,2020-09-03 21:45:36.616857
3263,7,287,2020-09-03 21:50:36.496851
3275,7,287,2020-09-03 21:55:36.585807
3287,7,328,2020-09-03 22:00:36.693263
3299,7,287,2020-09-03 22:05:37.01882
3311,7,287,2020-09-03 22:10:36.882941
3323,7,328,2020-09-03 22:15:36.982282
3335,7,287,2020-09-03 22:20:37.077024
3347,7,287,2020-09-03 22:25:37.203029
3359,7,328,2020-09-03 22:30:37.50636
3371,7,287,2020-09-03 22:35:37.380742
3383,7,287,2020-09-03 22:40:37.499163
3395,7,328,2020-09-03 22:45:37.822822
3407,7,287,2020-09-03 22:50:37.681437
3419,7,287,2020-09-03 22:55:37.80135
3431,7,328,2020-09-03 23:00:37.887626
3443,7,287,2020-09-03 23:05:37.985059
3455,7,287,2020-09-03 23:10:38.095114
3467,7,328,2020-09-03 23:15:38.201293
3479,7,287,2020-09-03 23:20:38.300826
3491,7,287,2020-09-03 23:25:38.381537
3503,7,328,2020-09-03 23:30:38.481808
3515,7,287,2020-09-03 23:35:38.589585
3527,7,287,2020-09-03 23:40:38.6932
3539,7,287,2020-09-03 23:45:38.794233
3551,7,328,2020-09-03 23:50:38.878203
3563,7,287,2020-09-03 23:55:38.979
3575,7,287,2020-09-04 00:00:39.319997
3587,7,328,2020-09-04 00:05:39.187867
3599,7,287,2020-09-04 00:10:39.303021
3611,7,287,2020-09-04 00:15:39.386048
3623,7,328,2020-09-04 00:20:39.486113
3635,7,287,2020-09-04 00:25:39.597657
3647,7,287,2020-09-04 00:30:39.71787
3659,7,328,2020-09-04 00:35:39.785414
3671,7,287,2020-09-04 00:40:39.890555
3683,7,287,2020-09-04 00:45:39.987721
3695,7,328,2020-09-04 00:50:40.097446
3707,7,287,2020-09-04 00:55:40.182478
3719,7,287,2020-09-04 01:00:40.298837
3731,7,328,2020-09-04 01:05:40.387801
3743,7,287,2020-09-04 01:10:40.492448
3755,7,287,2020-09-04 01:15:40.585074
3767,7,287,2020-09-04 01:20:40.701537
3815,7,287,2020-09-04 01:40:41.087341
3827,7,328,2020-09-04 01:45:41.186175
3835,7,287,2020-09-04 01:50:41.260946
3842,7,287,2020-09-04 01:55:41.366591
3848,7,328,2020-09-04 02:00:41.460882
3853,7,287,2020-09-04 02:05:41.570114
3859,7,287,2020-09-04 02:10:41.649256
3864,7,328,2020-09-04 02:15:41.744688
3883,7,328,2020-09-04 02:25:41.962544
3900,7,328,2020-09-04 02:35:42.154811
3905,7,287,2020-09-04 02:40:42.266553
3911,7,287,2020-09-04 02:45:42.363127
3917,7,287,2020-09-04 02:50:42.462088
3922,7,328,2020-09-04 02:55:42.560676
3928,7,287,2020-09-04 03:00:42.657212
3933,7,287,2020-09-04 03:05:42.750559
3938,7,328,2020-09-04 03:10:42.858899
3944,7,287,2020-09-04 03:15:42.956278
3949,7,287,2020-09-04 03:20:43.058643
3954,7,328,2020-09-04 03:25:43.157571
3960,7,287,2020-09-04 03:30:43.259001
3964,7,287,2020-09-04 03:35:43.349161
3969,7,328,2020-09-04 03:40:43.456341
3973,7,287,2020-09-04 03:45:43.550796
3980,7,287,2020-09-04 03:50:43.646576
3987,7,328,2020-09-04 03:55:43.747662
3996,7,287,2020-09-04 04:00:43.847347
4008,7,287,2020-09-04 04:05:43.947602
4020,7,328,2020-09-04 04:10:44.034629
4032,7,287,2020-09-04 04:15:44.14704
4044,7,287,2020-09-04 04:20:44.25695
4050,7,328,2020-09-04 04:25:44.350382
4055,7,287,2020-09-04 04:30:44.454255
4060,7,287,2020-09-04 04:35:44.538693
4066,7,287,2020-09-04 04:40:44.681377
4072,7,328,2020-09-04 04:45:44.747658
4076,7,287,2020-09-04 04:50:44.851876
4095,7,287,2020-09-04 05:15:45.423721
4101,7,328,2020-09-04 05:20:45.455453
4108,7,287,2020-09-04 05:25:45.536671
4114,7,287,2020-09-04 05:30:45.65168
4122,7,328,2020-09-04 05:35:45.745371
4150,7,328,2020-09-04 05:50:46.042342
4155,7,287,2020-09-04 05:55:46.151806
4161,7,287,2020-09-04 06:00:46.24677
4169,7,328,2020-09-04 06:05:46.433872
4174,7,287,2020-09-04 06:10:46.448537
4179,7,287,2020-09-04 06:15:46.551239
4184,7,328,2020-09-04 06:20:46.64742
4191,7,287,2020-09-04 06:25:46.749494
4197,7,287,2020-09-04 06:30:46.846378
4209,7,328,2020-09-04 06:35:46.938404
4221,7,287,2020-09-04 06:40:47.039279
4254,7,287,2020-09-04 06:55:47.358931
4266,7,328,2020-09-04 07:00:47.446036
4277,7,287,2020-09-04 07:05:47.576687
4288,7,287,2020-09-04 07:10:47.640163
4295,7,287,2020-09-04 07:15:47.749993
4303,7,328,2020-09-04 07:20:47.836572
4309,7,287,2020-09-04 07:25:47.95042
4316,7,287,2020-09-04 07:30:48.050556
4324,7,328,2020-09-04 07:35:48.139933
4328,7,287,2020-09-04 07:40:48.239018
4335,7,287,2020-09-04 07:45:48.40635
4340,7,328,2020-09-04 07:50:48.441232
4346,7,287,2020-09-04 07:55:48.542234
4355,7,287,2020-09-04 08:05:48.744868
4396,7,651,2020-09-04 08:35:49.337669
4420,7,328,2020-09-04 08:45:49.554313
4426,7,328,2020-09-04 08:50:49.634651
4432,7,287,2020-09-04 08:55:49.749071
4441,7,287,2020-09-04 09:00:49.854648
4450,7,328,2020-09-04 09:05:49.943248
4456,7,287,2020-09-04 09:10:50.052354
4462,7,287,2020-09-04 09:15:50.147627
4469,7,328,2020-09-04 09:20:50.245217
4476,7,287,2020-09-04 09:25:50.33769
4482,7,287,2020-09-04 09:30:50.444216
4488,7,287,2020-09-04 09:35:50.551651
4493,7,328,2020-09-04 09:40:50.652993
4499,7,287,2020-09-04 09:45:50.738451
4506,7,287,2020-09-04 09:50:50.838319
4514,7,328,2020-09-04 09:55:51.043309
4525,7,287,2020-09-04 10:05:51.156843
4533,7,287,2020-09-04 10:10:51.234696
4542,7,287,2020-09-04 10:15:51.340382
4557,7,287,2020-09-04 10:25:51.532655
4565,7,287,2020-09-04 10:30:51.614654
4573,7,328,2020-09-04 10:35:51.714506
4582,7,287,2020-09-04 10:40:51.81097
4594,7,328,2020-09-04 10:50:52.007725
4600,7,287,2020-09-04 10:55:52.101233
4608,7,287,2020-09-04 11:00:52.206005
4615,7,328,2020-09-04 11:05:52.261532
