id,machine_number,downtime,timestamp_dt
1579,6,287,2020-09-03 08:05:20.950171
1587,6,328,2020-09-03 08:10:21.034072
1595,6,287,2020-09-03 08:15:21.127654
1603,6,287,2020-09-03 08:20:21.237036
1609,6,328,2020-09-03 08:25:21.404082
1616,6,287,2020-09-03 08:30:21.414507
1623,6,287,2020-09-03 08:35:21.573098
1628,6,287,2020-09-03 08:40:21.645404
1635,6,328,2020-09-03 08:45:21.736523
1641,6,287,2020-09-03 08:50:21.862536
1647,6,287,2020-09-03 08:55:21.935805
1656,6,328,2020-09-03 09:00:22.029173
1663,6,287,2020-09-03 09:05:22.135009
1669,6,287,2020-09-03 09:10:22.232702
1676,6,328,2020-09-03 09:15:22.325487
1683,6,287,2020-09-03 09:20:22.467535
1688,6,287,2020-09-03 09:25:22.518542
1694,6,328,2020-09-03 09:30:22.627355
1702,6,287,2020-09-03 09:35:22.726112
1708,6,287,2020-09-03 09:40:22.836869
1716,6,328,2020-09-03 09:45:22.936301
1722,6,287,2020-09-03 09:50:31.097527
1728,6,287,2020-09-03 09:55:23.116217
1735,6,328,2020-09-03 10:00:23.238191
1742,6,287,2020-09-03 10:05:23.325591
1749,6,287,2020-09-03 10:10:23.434138
1755,6,328,2020-09-03 10:15:23.523125
1761,6,287,2020-09-03 10:20:23.615853
1766,6,287,2020-09-03 10:25:23.731671
1771,6,287,2020-09-03 10:30:23.816883
1777,6,328,2020-09-03 10:35:23.935513
1787,6,287,2020-09-03 10:40:24.019571
1796,6,287,2020-09-03 10:45:24.120744
1804,6,328,2020-09-03 10:50:24.233554
1811,6,287,2020-09-03 10:55:24.324283
1816,6,287,2020-09-03 11:00:24.430507
1824,6,328,2020-09-03 11:05:24.596736
1830,6,287,2020-09-03 11:10:24.620689
1836,6,287,2020-09-03 11:15:24.737799
1842,6,328,2020-09-03 11:20:24.832842
1850,6,287,2020-09-03 11:25:24.915124
1858,6,287,2020-09-03 11:30:25.022637
1865,6,328,2020-09-03 11:35:25.115978
1872,6,287,2020-09-03 11:40:25.22895
1879,6,287,2020-09-03 11:45:25.338412
1886,6,328,2020-09-03 11:50:25.458088
1894,6,287,2020-09-03 11:55:25.531584
1906,6,287,2020-09-03 12:00:25.619632
1918,6,287,2020-09-03 12:05:25.718496
1930,6,328,2020-09-03 12:10:25.835016
1942,6,287,2020-09-03 12:15:25.921226
1954,6,287,2020-09-03 12:20:26.025576
1966,6,328,2020-09-03 12:25:26.117533
1978,6,287,2020-09-03 12:30:26.21966
1990,6,287,2020-09-03 12:35:26.318844
2002,6,328,2020-09-03 12:40:26.418156
2014,6,287,2020-09-03 12:45:26.534333
2026,6,287,2020-09-03 12:50:26.615667
2038,6,328,2020-09-03 12:55:26.725569
2050,6,287,2020-09-03 13:00:26.831305
2062,6,287,2020-09-03 13:05:26.923299
2074,6,287,2020-09-03 13:10:27.028912
2086,6,328,2020-09-03 13:15:27.133765
2098,6,287,2020-09-03 13:20:27.22082
2110,6,287,2020-09-03 13:25:27.3144
2122,6,328,2020-09-03 13:30:27.430503
2134,6,287,2020-09-03 13:35:27.533433
2146,6,287,2020-09-03 13:40:27.629167
2158,6,328,2020-09-03 13:45:27.726748
2170,6,287,2020-09-03 13:50:27.822416
2182,6,287,2020-09-03 13:55:27.928579
2194,6,328,2020-09-03 14:00:28.021911
2206,6,287,2020-09-03 14:05:28.126171
2218,6,287,2020-09-03 14:10:28.220642
2230,6,328,2020-09-03 14:15:28.322743
2242,6,287,2020-09-03 14:20:28.427731
2254,6,287,2020-09-03 14:25:28.530287
2266,6,328,2020-09-03 14:30:28.639483
2278,6,287,2020-09-03 14:35:28.726524
2290,6,287,2020-09-03 14:40:28.830111
2302,6,287,2020-09-03 14:45:28.934985
2314,6,328,2020-09-03 14:50:29.029796
2326,6,287,2020-09-03 14:55:29.131575
2338,6,287,2020-09-03 15:00:29.224104
2370,6,328,2020-09-03 15:25:29.732223
2382,6,287,2020-09-03 15:30:29.818368
2394,6,287,2020-09-03 15:35:29.929202
2406,6,328,2020-09-03 15:40:30.040458
2418,6,287,2020-09-03 15:45:30.116199
2430,6,287,2020-09-03 15:50:30.229993
2442,6,328,2020-09-03 15:55:30.332483
2454,6,287,2020-09-03 16:00:30.414636
2466,6,287,2020-09-03 16:05:30.533996
2478,6,287,2020-09-03 16:10:30.617273
2490,6,328,2020-09-03 16:15:30.7397
2502,6,287,2020-09-03 16:20:30.830709
2514,6,287,2020-09-03 16:25:30.924117
2526,6,328,2020-09-03 16:30:31.03712
2538,6,287,2020-09-03 16:35:31.131836
2550,6,287,2020-09-03 16:40:31.23768
2562,6,328,2020-09-03 16:45:31.345744
2574,6,287,2020-09-03 16:50:31.431825
2586,6,287,2020-09-03 16:55:31.529161
2598,6,328,2020-09-03 17:00:31.636316
2610,6,287,2020-09-03 17:05:31.722999
2622,6,287,2020-09-03 17:10:31.815845
2634,6,328,2020-09-03 17:15:31.932388
2646,6,287,2020-09-03 17:20:32.027327
2658,6,287,2020-09-03 17:25:32.133196
2670,6,328,2020-09-03 17:30:32.217616
2682,6,287,2020-09-03 17:35:32.339013
2694,6,287,2020-09-03 17:40:32.431952
2706,6,328,2020-09-03 17:45:32.531378
2718,6,287,2020-09-03 17:50:32.623692
2730,6,287,2020-09-03 17:55:32.722188
2742,6,287,2020-09-03 18:00:32.81801
2754,6,328,2020-09-03 18:05:32.919662
2766,6,287,2020-09-03 18:10:33.04039
2778,6,287,2020-09-03 18:15:33.132792
2790,6,328,2020-09-03 18:20:33.21407
2802,6,287,2020-09-03 18:25:33.32263
2814,6,287,2020-09-03 18:30:33.414461
2826,6,328,2020-09-03 18:35:33.531915
2838,6,287,2020-09-03 18:40:33.628689
2850,6,287,2020-09-03 18:45:33.730883
2862,6,328,2020-09-03 18:50:33.83035
2874,6,287,2020-09-03 18:55:33.920458
2886,6,287,2020-09-03 19:00:34.015697
2898,6,328,2020-09-03 19:05:34.134202
2910,6,287,2020-09-03 19:10:34.225282
2922,6,287,2020-09-03 19:15:34.338742
2958,6,287,2020-09-03 19:40:34.822124
2970,6,287,2020-09-03 19:45:34.930788
2982,6,328,2020-09-03 19:50:35.01499
2994,6,287,2020-09-03 19:55:35.125713
3006,6,287,2020-09-03 20:00:35.216175
3018,6,328,2020-09-03 20:05:35.327633
