id,machine_number,downtime,timestamp_dt
1788,3,287,2020-09-03 10:40:24.444767
1907,3,287,2020-09-03 12:00:26.054281
1919,3,328,2020-09-03 12:05:26.152935
1931,3,287,2020-09-03 12:10:26.267582
1943,3,287,2020-09-03 12:15:26.356022
1955,3,328,2020-09-03 12:20:26.466328
1967,3,287,2020-09-03 12:25:26.552255
1979,3,287,2020-09-03 12:30:26.654608
1991,3,328,2020-09-03 12:35:26.753832
2003,3,287,2020-09-03 12:40:26.85348
2015,3,287,2020-09-03 12:45:26.968774
2027,3,287,2020-09-03 12:50:27.049968
2039,3,328,2020-09-03 12:55:27.144945
2051,3,287,2020-09-03 13:00:27.293596
2063,3,287,2020-09-03 13:05:27.36776
2075,3,287,2020-09-03 13:10:27.460298
2087,3,328,2020-09-03 13:15:27.544031
2099,3,287,2020-09-03 13:20:27.655914
2111,3,287,2020-09-03 13:25:27.748731
2123,3,328,2020-09-03 13:30:27.869779
2135,3,287,2020-09-03 13:35:27.968346
2147,3,287,2020-09-03 13:40:28.06407
2159,3,328,2020-09-03 13:45:28.162648
2171,3,287,2020-09-03 13:50:28.258
2183,3,287,2020-09-03 13:55:28.364055
2195,3,328,2020-09-03 14:00:28.456597
2207,3,287,2020-09-03 14:05:28.561529
2219,3,287,2020-09-03 14:10:28.656117
2231,3,328,2020-09-03 14:15:28.758074
2243,3,287,2020-09-03 14:20:28.862459
2255,3,287,2020-09-03 14:25:28.964874
2267,3,328,2020-09-03 14:30:29.050171
2279,3,287,2020-09-03 14:35:29.160743
2291,3,287,2020-09-03 14:40:29.265351
2303,3,328,2020-09-03 14:45:29.369948
2315,3,287,2020-09-03 14:50:29.464819
2327,3,287,2020-09-03 14:55:29.566062
2339,3,287,2020-09-03 15:00:29.659216
2371,3,328,2020-09-03 15:25:30.167645
2383,3,287,2020-09-03 15:30:30.253568
2395,3,287,2020-09-03 15:35:30.364744
2407,3,328,2020-09-03 15:40:30.445539
2419,3,287,2020-09-03 15:45:30.551355
2431,3,287,2020-09-03 15:50:30.66473
2443,3,328,2020-09-03 15:55:30.767057
2455,3,287,2020-09-03 16:00:30.849905
2467,3,287,2020-09-03 16:05:30.943812
2479,3,287,2020-09-03 16:10:31.052345
2491,3,328,2020-09-03 16:15:31.149064
2503,3,287,2020-09-03 16:20:31.240571
2515,3,287,2020-09-03 16:25:31.358879
2527,3,328,2020-09-03 16:30:31.446884
2539,3,287,2020-09-03 16:35:31.546644
2551,3,287,2020-09-03 16:40:31.647279
2563,3,328,2020-09-03 16:45:31.756242
2575,3,287,2020-09-03 16:50:31.841559
2587,3,287,2020-09-03 16:55:31.938768
2599,3,328,2020-09-03 17:00:32.046417
2611,3,287,2020-09-03 17:05:32.158325
2623,3,287,2020-09-03 17:10:32.254843
2635,3,328,2020-09-03 17:15:32.342313
2647,3,287,2020-09-03 17:20:32.436936
2659,3,287,2020-09-03 17:25:32.543131
2671,3,328,2020-09-03 17:30:32.65279
2683,3,287,2020-09-03 17:35:32.748902
