id,machine_number,downtime,timestamp_dt
1682,4,287,2020-09-03 09:20:22.366079
1917,4,328,2020-09-03 12:05:25.661053
1929,4,287,2020-09-03 12:10:25.751697
1941,4,287,2020-09-03 12:15:25.863926
1953,4,287,2020-09-03 12:20:25.939091
1965,4,328,2020-09-03 12:25:26.034521
1977,4,287,2020-09-03 12:30:26.136434
1989,4,287,2020-09-03 12:35:26.258526
2001,4,328,2020-09-03 12:40:26.334506
2013,4,287,2020-09-03 12:45:26.451692
2025,4,287,2020-09-03 12:50:26.558506
2037,4,328,2020-09-03 12:55:26.642214
2049,4,287,2020-09-03 13:00:26.748618
2061,4,287,2020-09-03 13:05:26.840317
2073,4,287,2020-09-03 13:10:26.94615
2085,4,328,2020-09-03 13:15:27.036018
2097,4,287,2020-09-03 13:20:27.137995
2109,4,287,2020-09-03 13:25:27.256403
2121,4,328,2020-09-03 13:30:27.347761
2133,4,287,2020-09-03 13:35:27.450217
2145,4,287,2020-09-03 13:40:27.546393
2157,4,328,2020-09-03 13:45:27.641938
2169,4,287,2020-09-03 13:50:27.739867
2181,4,287,2020-09-03 13:55:27.845022
2193,4,328,2020-09-03 14:00:27.939264
2205,4,287,2020-09-03 14:05:28.043456
2217,4,287,2020-09-03 14:10:28.137787
2229,4,328,2020-09-03 14:15:28.239412
2241,4,287,2020-09-03 14:20:28.345205
2253,4,287,2020-09-03 14:25:28.447027
2265,4,328,2020-09-03 14:30:28.55663
2277,4,287,2020-09-03 14:35:28.643616
2289,4,287,2020-09-03 14:40:28.74761
2301,4,287,2020-09-03 14:45:28.851709
2313,4,328,2020-09-03 14:50:28.947006
2325,4,287,2020-09-03 14:55:29.048182
2337,4,287,2020-09-03 15:00:29.141626
2369,4,328,2020-09-03 15:25:29.648872
2381,4,287,2020-09-03 15:30:29.735927
2393,4,287,2020-09-03 15:35:29.845529
2405,4,328,2020-09-03 15:40:29.957279
2417,4,287,2020-09-03 15:45:30.057808
2429,4,287,2020-09-03 15:50:30.147353
2441,4,328,2020-09-03 15:55:30.24889
2453,4,287,2020-09-03 16:00:30.357004
2465,4,287,2020-09-03 16:05:30.449179
2477,4,287,2020-09-03 16:10:30.559527
2489,4,328,2020-09-03 16:15:30.656185
2501,4,287,2020-09-03 16:20:30.748088
2513,4,287,2020-09-03 16:25:30.840609
2525,4,328,2020-09-03 16:30:30.949244
2537,4,287,2020-09-03 16:35:31.049035
2549,4,287,2020-09-03 16:40:31.154977
2561,4,328,2020-09-03 16:45:31.258666
2573,4,287,2020-09-03 16:50:31.348537
2585,4,287,2020-09-03 16:55:31.446026
2597,4,328,2020-09-03 17:00:31.550369
2609,4,287,2020-09-03 17:05:31.639255
2621,4,287,2020-09-03 17:10:31.758172
2633,4,328,2020-09-03 17:15:31.849209
2645,4,287,2020-09-03 17:20:31.944937
2657,4,287,2020-09-03 17:25:32.049307
2669,4,328,2020-09-03 17:30:32.13535
2681,4,287,2020-09-03 17:35:32.255514
2693,4,287,2020-09-03 17:40:32.349686
2705,4,328,2020-09-03 17:45:32.448782
2717,4,287,2020-09-03 17:50:32.541346
2729,4,287,2020-09-03 17:55:32.638701
2741,4,287,2020-09-03 18:00:32.735257
2753,4,328,2020-09-03 18:05:32.836133
2765,4,287,2020-09-03 18:10:32.957259
2777,4,287,2020-09-03 18:15:33.049569
2789,4,328,2020-09-03 18:20:33.157556
2801,4,287,2020-09-03 18:25:33.239476
2813,4,287,2020-09-03 18:30:33.357062
2825,4,328,2020-09-03 18:35:33.448635
2837,4,287,2020-09-03 18:40:33.54679
2849,4,287,2020-09-03 18:45:33.647927
2861,4,328,2020-09-03 18:50:33.747982
2873,4,287,2020-09-03 18:55:33.837679
2885,4,287,2020-09-03 19:00:33.958668
2897,4,328,2020-09-03 19:05:34.051417
2909,4,287,2020-09-03 19:10:34.143007
2921,4,287,2020-09-03 19:15:34.256032
2957,4,287,2020-09-03 19:40:34.739633
2969,4,287,2020-09-03 19:45:34.842547
2981,4,328,2020-09-03 19:50:34.957852
2993,4,287,2020-09-03 19:55:35.042831
3005,4,287,2020-09-03 20:00:35.158865
3017,4,328,2020-09-03 20:05:35.244147
3029,4,287,2020-09-03 20:10:35.348862
3041,4,287,2020-09-03 20:15:35.448172
3053,4,287,2020-09-03 20:20:35.536746
3065,4,328,2020-09-03 20:25:35.653196
3077,4,287,2020-09-03 20:30:35.738249
3089,4,287,2020-09-03 20:35:35.837793
3101,4,328,2020-09-03 20:40:35.948688
3113,4,287,2020-09-03 20:45:36.045591
3125,4,287,2020-09-03 20:50:36.137029
3137,4,328,2020-09-03 20:55:36.244411
3149,4,287,2020-09-03 21:00:36.352705
3161,4,287,2020-09-03 21:05:36.458055
3173,4,328,2020-09-03 21:10:36.551075
3185,4,287,2020-09-03 21:15:36.657761
3197,4,287,2020-09-03 21:20:36.745183
3209,4,328,2020-09-03 21:25:36.845545
3221,4,287,2020-09-03 21:30:36.936871
3233,4,287,2020-09-03 21:35:37.050852
3245,4,328,2020-09-03 21:40:37.153338
3257,4,287,2020-09-03 21:45:37.236989
3269,4,287,2020-09-03 21:50:37.355546
3281,4,287,2020-09-03 21:55:37.458253
3293,4,328,2020-09-03 22:00:37.54496
3305,4,287,2020-09-03 22:05:37.649054
3317,4,287,2020-09-03 22:10:37.738374
3329,4,328,2020-09-03 22:15:37.859671
3341,4,287,2020-09-03 22:20:37.953854
3353,4,287,2020-09-03 22:25:38.050217
3365,4,328,2020-09-03 22:30:38.157835
3377,4,287,2020-09-03 22:35:38.258902
3389,4,287,2020-09-03 22:40:38.351985
3401,4,328,2020-09-03 22:45:38.44444
3413,4,287,2020-09-03 22:50:38.535733
3425,4,287,2020-09-03 22:55:38.648359
3437,4,328,2020-09-03 23:00:38.739716
3449,4,287,2020-09-03 23:05:38.839848
3461,4,287,2020-09-03 23:10:38.95052
3473,4,328,2020-09-03 23:15:39.037074
3485,4,287,2020-09-03 23:20:39.132029
3497,4,287,2020-09-03 23:25:39.239023
3509,4,328,2020-09-03 23:30:39.325739
3521,4,287,2020-09-03 23:35:39.440988
3533,4,287,2020-09-03 23:40:39.545837
3545,4,287,2020-09-03 23:45:39.638169
3557,4,328,2020-09-03 23:50:39.749581
3569,4,287,2020-09-03 23:55:39.841912
3581,4,287,2020-09-04 00:00:39.945197
3593,4,328,2020-09-04 00:05:40.041602
3605,4,287,2020-09-04 00:10:40.135538
3617,4,287,2020-09-04 00:15:40.245276
3629,4,328,2020-09-04 00:20:40.343538
3641,4,287,2020-09-04 00:25:40.444503
3653,4,287,2020-09-04 00:30:40.545362
3665,4,328,2020-09-04 00:35:40.643509
3677,4,287,2020-09-04 00:40:40.735822
3689,4,287,2020-09-04 00:45:40.841411
3701,4,328,2020-09-04 00:50:40.944953
3713,4,287,2020-09-04 00:55:41.029869
3725,4,287,2020-09-04 01:00:41.143824
3737,4,328,2020-09-04 01:05:41.244152
3749,4,287,2020-09-04 01:10:41.338711
3761,4,287,2020-09-04 01:15:41.430724
3773,4,287,2020-09-04 01:20:41.528107
3821,4,287,2020-09-04 01:40:41.935369
4014,4,287,2020-09-04 04:05:44.824478
4026,4,287,2020-09-04 04:10:44.934892
4215,4,287,2020-09-04 06:35:47.814667
4227,4,328,2020-09-04 06:40:47.911349
4260,4,287,2020-09-04 06:55:48.214287
4272,4,328,2020-09-04 07:00:48.320532
4402,4,651,2020-09-04 08:35:50.194689
4650,4,328,2020-09-04 11:20:53.497625
4688,4,287,2020-09-04 11:40:53.899047
4700,4,287,2020-09-04 11:45:54.015858
4741,4,287,2020-09-04 12:10:54.512723
4750,4,328,2020-09-04 12:15:54.60963
4758,4,287,2020-09-04 12:20:54.70803
4768,4,287,2020-09-04 12:25:54.812802
4879,4,328,2020-09-04 13:25:55.997509
4891,4,287,2020-09-04 13:30:56.115433
4903,4,287,2020-09-04 13:35:56.216519
4915,4,328,2020-09-04 13:40:56.305481
4927,4,287,2020-09-04 13:45:56.397949
4939,4,287,2020-09-04 13:50:56.509926
4951,4,287,2020-09-04 13:55:56.596631
4963,4,328,2020-09-04 14:00:56.698217
