id,machine_number,downtime,timestamp_dt
1908,2,287,2020-09-03 12:00:26.287489
1920,2,287,2020-09-03 12:05:26.386755
1932,2,328,2020-09-03 12:10:26.505352
1944,2,287,2020-09-03 12:15:26.590361
1956,2,287,2020-09-03 12:20:26.700386
1968,2,328,2020-09-03 12:25:26.786824
1980,2,287,2020-09-03 12:30:26.888051
1992,2,287,2020-09-03 12:35:26.987857
2004,2,328,2020-09-03 12:40:27.125673
2016,2,287,2020-09-03 12:45:27.208658
2028,2,287,2020-09-03 12:50:27.299284
2040,2,328,2020-09-03 12:55:27.403556
2052,2,287,2020-09-03 13:00:27.501803
2064,2,287,2020-09-03 13:05:27.601273
2076,2,287,2020-09-03 13:10:27.694559
2088,2,328,2020-09-03 13:15:27.803422
2100,2,287,2020-09-03 13:20:27.889363
2112,2,287,2020-09-03 13:25:28.007804
2124,2,328,2020-09-03 13:30:28.103957
2136,2,287,2020-09-03 13:35:28.19251
2148,2,287,2020-09-03 13:40:28.298214
2160,2,328,2020-09-03 13:45:28.396726
2172,2,287,2020-09-03 13:50:28.492277
2184,2,287,2020-09-03 13:55:28.59824
2196,2,328,2020-09-03 14:00:28.690202
2208,2,287,2020-09-03 14:05:28.795933
2220,2,287,2020-09-03 14:10:28.889846
2232,2,328,2020-09-03 14:15:28.991908
2244,2,287,2020-09-03 14:20:29.09631
2256,2,287,2020-09-03 14:25:29.208646
2268,2,328,2020-09-03 14:30:29.309813
2280,2,287,2020-09-03 14:35:29.394442
2292,2,287,2020-09-03 14:40:29.498941
2304,2,287,2020-09-03 14:45:29.606241
2316,2,328,2020-09-03 14:50:29.698493
2328,2,287,2020-09-03 14:55:29.800067
2340,2,287,2020-09-03 15:00:29.893309
2372,2,328,2020-09-03 15:25:30.405759
2384,2,287,2020-09-03 15:30:30.487929
2396,2,287,2020-09-03 15:35:30.598588
2408,2,328,2020-09-03 15:40:30.704855
2420,2,287,2020-09-03 15:45:30.784839
2432,2,287,2020-09-03 15:50:30.89813
2444,2,328,2020-09-03 15:55:31.002436
2456,2,287,2020-09-03 16:00:31.109371
2468,2,287,2020-09-03 16:05:31.202561
2480,2,287,2020-09-03 16:10:31.28582
2492,2,328,2020-09-03 16:15:31.4083
2504,2,287,2020-09-03 16:20:31.50649
2516,2,287,2020-09-03 16:25:31.593107
2528,2,328,2020-09-03 16:30:31.706181
2540,2,287,2020-09-03 16:35:31.805849
2552,2,287,2020-09-03 16:40:31.906724
2564,2,328,2020-09-03 16:45:31.989818
2576,2,287,2020-09-03 16:50:32.104931
