id,machine_number,downtime,timestamp_dt
1784,12,287,2020-09-03 10:40:23.770367
1856,12,328,2020-09-03 11:30:24.756298
1862,12,287,2020-09-03 11:35:24.868532
1870,12,287,2020-09-03 11:40:24.957405
1877,12,287,2020-09-03 11:45:25.103289
1884,12,287,2020-09-03 11:50:25.177044
1891,12,328,2020-09-03 11:55:25.260319
1902,12,287,2020-09-03 12:00:25.360769
1914,12,287,2020-09-03 12:05:25.467227
1926,12,328,2020-09-03 12:10:25.555972
1939,12,287,2020-09-03 12:15:25.673228
1950,12,287,2020-09-03 12:20:25.773803
1963,12,328,2020-09-03 12:25:25.869287
1974,12,287,2020-09-03 12:30:25.963512
1987,12,287,2020-09-03 12:35:26.067639
1999,12,287,2020-09-03 12:40:26.169341
2011,12,328,2020-09-03 12:45:26.236752
2022,12,287,2020-09-03 12:50:26.341942
2035,12,287,2020-09-03 12:55:26.42709
2047,12,328,2020-09-03 13:00:26.532686
2059,12,287,2020-09-03 13:05:26.625208
2071,12,287,2020-09-03 13:10:26.730336
2083,12,328,2020-09-03 13:15:26.838902
2095,12,287,2020-09-03 13:20:26.92322
2106,12,287,2020-09-03 13:25:27.064537
2119,12,328,2020-09-03 13:30:27.131252
2131,12,287,2020-09-03 13:35:27.231761
2143,12,287,2020-09-03 13:40:27.331394
2155,12,328,2020-09-03 13:45:27.426163
2167,12,287,2020-09-03 13:50:27.549298
2179,12,287,2020-09-03 13:55:27.629641
2191,12,328,2020-09-03 14:00:27.72355
2203,12,287,2020-09-03 14:05:27.82759
2215,12,287,2020-09-03 14:10:27.946886
2227,12,328,2020-09-03 14:15:28.023927
2239,12,287,2020-09-03 14:20:28.1248
2251,12,287,2020-09-03 14:25:28.231011
2263,12,287,2020-09-03 14:30:28.340953
2275,12,328,2020-09-03 14:35:28.427936
2287,12,287,2020-09-03 14:40:28.532346
2299,12,287,2020-09-03 14:45:28.630381
2311,12,328,2020-09-03 14:50:28.731783
2322,12,287,2020-09-03 14:55:28.830886
2335,12,287,2020-09-03 15:00:28.92656
2367,12,328,2020-09-03 15:25:29.433146
2379,12,287,2020-09-03 15:30:29.538537
2391,12,287,2020-09-03 15:35:29.629791
2403,12,328,2020-09-03 15:40:29.741948
2415,12,287,2020-09-03 15:45:29.832318
2427,12,287,2020-09-03 15:50:29.931668
2439,12,328,2020-09-03 15:55:30.027025
2451,12,287,2020-09-03 16:00:30.140065
2463,12,287,2020-09-03 16:05:30.232951
2475,12,287,2020-09-03 16:10:30.340321
2487,12,328,2020-09-03 16:15:30.440973
2499,12,287,2020-09-03 16:20:30.532702
2511,12,287,2020-09-03 16:25:30.624964
2523,12,328,2020-09-03 16:30:30.732915
2535,12,287,2020-09-03 16:35:30.833187
2547,12,287,2020-09-03 16:40:30.939439
2559,12,328,2020-09-03 16:45:31.04329
2571,12,287,2020-09-03 16:50:31.131893
2583,12,287,2020-09-03 16:55:31.230543
2595,12,328,2020-09-03 17:00:31.334621
2606,12,287,2020-09-03 17:05:31.420019
2619,12,287,2020-09-03 17:10:31.517887
2631,12,328,2020-09-03 17:15:31.634035
2643,12,287,2020-09-03 17:20:31.729565
2655,12,287,2020-09-03 17:25:31.833601
2667,12,328,2020-09-03 17:30:31.919961
2679,12,287,2020-09-03 17:35:32.039539
2691,12,287,2020-09-03 17:40:32.134913
2703,12,328,2020-09-03 17:45:32.232788
2715,12,287,2020-09-03 17:50:32.326373
2726,12,287,2020-09-03 17:55:32.419176
2739,12,287,2020-09-03 18:00:32.514739
2750,12,328,2020-09-03 18:05:32.619999
2763,12,287,2020-09-03 18:10:32.716594
2775,12,287,2020-09-03 18:15:32.833586
2787,12,328,2020-09-03 18:20:32.932449
2799,12,287,2020-09-03 18:25:33.02646
2811,12,287,2020-09-03 18:30:33.116038
2823,12,328,2020-09-03 18:35:33.233108
2835,12,287,2020-09-03 18:40:33.327566
2847,12,287,2020-09-03 18:45:33.432572
2859,12,328,2020-09-03 18:50:33.533157
2870,12,287,2020-09-03 18:55:33.618383
2883,12,287,2020-09-03 19:00:33.74268
2895,12,328,2020-09-03 19:05:33.836194
2907,12,287,2020-09-03 19:10:33.926731
2919,12,287,2020-09-03 19:15:34.016501
2955,12,287,2020-09-03 19:40:34.52491
2967,12,287,2020-09-03 19:45:34.627413
2979,12,328,2020-09-03 19:50:34.717461
2991,12,287,2020-09-03 19:55:34.826233
3003,12,287,2020-09-03 20:00:34.917016
3015,12,328,2020-09-03 20:05:35.028813
3027,12,287,2020-09-03 20:10:35.133802
3039,12,287,2020-09-03 20:15:35.232975
3051,12,287,2020-09-03 20:20:35.321674
3063,12,328,2020-09-03 20:25:35.432159
3075,12,287,2020-09-03 20:30:35.522447
3087,12,287,2020-09-03 20:35:35.622185
3099,12,328,2020-09-03 20:40:35.733746
3111,12,287,2020-09-03 20:45:35.83063
3123,12,287,2020-09-03 20:50:35.909861
3135,12,328,2020-09-03 20:55:36.02883
3147,12,287,2020-09-03 21:00:36.112584
3159,12,287,2020-09-03 21:05:36.217248
3171,12,328,2020-09-03 21:10:36.311345
3183,12,287,2020-09-03 21:15:36.414801
3195,12,287,2020-09-03 21:20:36.505164
3207,12,328,2020-09-03 21:25:36.629355
3219,12,287,2020-09-03 21:30:36.721914
3231,12,287,2020-09-03 21:35:36.805072
3243,12,328,2020-09-03 21:40:36.912872
3255,12,287,2020-09-03 21:45:37.022041
3267,12,287,2020-09-03 21:50:37.113685
3279,12,287,2020-09-03 21:55:37.217763
3291,12,328,2020-09-03 22:00:37.304512
3303,12,287,2020-09-03 22:05:37.40798
3315,12,287,2020-09-03 22:10:37.522429
3327,12,328,2020-09-03 22:15:37.618762
3339,12,287,2020-09-03 22:20:37.713691
3351,12,287,2020-09-03 22:25:37.80993
3363,12,328,2020-09-03 22:30:37.917424
3375,12,287,2020-09-03 22:35:38.019109
3387,12,287,2020-09-03 22:40:38.111806
3399,12,328,2020-09-03 22:45:38.228419
3411,12,287,2020-09-03 22:50:38.320481
3423,12,287,2020-09-03 22:55:38.408451
3435,12,328,2020-09-03 23:00:38.52495
3447,12,287,2020-09-03 23:05:38.624507
3459,12,287,2020-09-03 23:10:38.728311
3471,12,328,2020-09-03 23:15:38.820705
3483,12,287,2020-09-03 23:20:38.90722
3495,12,287,2020-09-03 23:25:39.011531
3507,12,328,2020-09-03 23:30:39.111472
3519,12,287,2020-09-03 23:35:39.226687
3531,12,287,2020-09-03 23:40:39.305752
3543,12,287,2020-09-03 23:45:39.42381
3555,12,328,2020-09-03 23:50:39.509085
3567,12,287,2020-09-03 23:55:39.626482
3579,12,287,2020-09-04 00:00:39.730445
3591,12,328,2020-09-04 00:05:39.825592
3603,12,287,2020-09-04 00:10:39.914236
3615,12,287,2020-09-04 00:15:40.013548
3627,12,328,2020-09-04 00:20:40.128215
3639,12,287,2020-09-04 00:25:40.229754
3651,12,287,2020-09-04 00:30:40.305146
3663,12,328,2020-09-04 00:35:40.422842
3675,12,287,2020-09-04 00:40:40.520878
3687,12,287,2020-09-04 00:45:40.6258
3699,12,328,2020-09-04 00:50:40.70484
3711,12,287,2020-09-04 00:55:40.814978
3723,12,287,2020-09-04 01:00:40.928916
3735,12,328,2020-09-04 01:05:41.028246
3747,12,287,2020-09-04 01:10:41.124322
3759,12,287,2020-09-04 01:15:41.215545
3770,12,287,2020-09-04 01:20:41.311789
3819,12,287,2020-09-04 01:40:41.718519
3829,12,328,2020-09-04 01:45:41.819479
3837,12,287,2020-09-04 01:50:41.904913
4012,12,287,2020-09-04 04:05:44.609898
4024,12,287,2020-09-04 04:10:44.720348
4103,12,287,2020-09-04 05:20:46.12417
