Timestamp,KW
22-11-2020 00:00,56.1061058
22-11-2020 00:00,53.12227631
22-11-2020 00:00,53.12227631
22-11-2020 00:01,42.71300507
22-11-2020 00:01,52.8799057
22-11-2020 00:01,52.8799057
22-11-2020 00:02,44.15635681
22-11-2020 00:02,44.15635681
22-11-2020 00:02,50.60082626
22-11-2020 00:03,50.60082626
22-11-2020 00:03,44.99938965
22-11-2020 00:04,44.99938965
22-11-2020 00:04,44.99938965
22-11-2020 00:04,40.94732285
22-11-2020 00:05,40.94732285
22-11-2020 00:05,40.94732285
22-11-2020 00:06,59.29711151
22-11-2020 00:06,59.29711151
22-11-2020 00:06,58.28849411
22-11-2020 00:07,63.04370117
22-11-2020 00:08,66.1974411
22-11-2020 00:08,66.1974411
22-11-2020 00:08,65.25391388
22-11-2020 00:09,65.25391388
22-11-2020 00:09,65.25391388
22-11-2020 00:10,64.52791595
22-11-2020 00:10,65.40151978
22-11-2020 00:11,65.24889374
22-11-2020 00:11,65.24889374
22-11-2020 00:11,76.13223267
22-11-2020 00:12,73.71152496
22-11-2020 00:13,73.71152496
22-11-2020 00:13,73.71152496
22-11-2020 00:14,68.5001297
22-11-2020 00:14,74.44158936
22-11-2020 00:14,74.44158936
22-11-2020 00:15,74.44158936
22-11-2020 00:16,78.80352783
22-11-2020 00:16,72.35393524
22-11-2020 00:16,72.35393524
22-11-2020 00:17,71.96167755
22-11-2020 00:17,71.96167755
22-11-2020 00:18,71.96167755
22-11-2020 00:19,71.96167755
22-11-2020 00:19,76.9628067
22-11-2020 00:19,76.9628067
22-11-2020 00:20,76.9628067
22-11-2020 00:21,83.65966034
22-11-2020 00:21,79.73265076
22-11-2020 00:21,79.73265076
22-11-2020 00:22,79.73265076
22-11-2020 00:22,81.54962158
22-11-2020 00:23,81.54962158
22-11-2020 00:23,81.54962158
22-11-2020 00:23,82.78461456
22-11-2020 00:24,82.78461456
22-11-2020 00:24,92.08364868
22-11-2020 00:25,95.91689301
22-11-2020 00:25,95.91689301
22-11-2020 00:25,95.46163177
22-11-2020 00:26,92.84118652
22-11-2020 00:27,92.84118652
22-11-2020 00:27,92.84118652
22-11-2020 00:27,92.84118652
22-11-2020 00:28,92.84118652
22-11-2020 00:28,95.68354034
22-11-2020 00:28,96.10256958
22-11-2020 00:29,96.10256958
22-11-2020 00:29,96.82981873
22-11-2020 00:29,96.82981873
22-11-2020 00:30,96.82981873
22-11-2020 00:30,96.82981873
22-11-2020 00:30,96.82981873
22-11-2020 00:31,96.82981873
22-11-2020 00:31,98.0892334
22-11-2020 00:32,98.0892334
22-11-2020 00:32,87.48377228
22-11-2020 00:32,91.3584671
22-11-2020 00:33,91.3584671
22-11-2020 00:33,91.3584671
22-11-2020 00:33,90.07930756
22-11-2020 00:34,90.30822754
22-11-2020 00:35,100.7445145
22-11-2020 00:35,100.7445145
22-11-2020 00:35,100.7445145
22-11-2020 00:36,100.7445145
22-11-2020 00:36,79.90907288
22-11-2020 00:36,76.25727081
22-11-2020 00:37,79.91326141
22-11-2020 00:38,79.91326141
22-11-2020 00:38,74.1848526
22-11-2020 00:38,76.19915009
22-11-2020 00:38,73.82885742
22-11-2020 00:39,80.06446075
22-11-2020 00:39,80.06446075
22-11-2020 00:40,75.3035202
22-11-2020 00:40,76.12175751
22-11-2020 00:41,76.12175751
22-11-2020 00:42,71.80054474
22-11-2020 00:42,76.60411072
22-11-2020 00:43,76.39566803
22-11-2020 00:43,76.39566803
22-11-2020 00:44,86.2841568
22-11-2020 00:45,78.45278168
22-11-2020 00:45,83.25448608
22-11-2020 00:46,83.41326904
22-11-2020 00:46,83.41326904
22-11-2020 00:47,82.6888504
22-11-2020 00:47,83.3275528
22-11-2020 00:48,83.3275528
22-11-2020 00:48,86.71491241
22-11-2020 00:49,86.71491241
22-11-2020 00:49,86.91687775
22-11-2020 00:49,88.26959991
22-11-2020 00:50,88.26959991
22-11-2020 00:50,78.92234802
22-11-2020 00:50,78.92234802
22-11-2020 00:51,78.92234802
22-11-2020 00:51,78.92234802
22-11-2020 00:51,83.3256073
22-11-2020 00:52,83.3256073
22-11-2020 00:52,83.3256073
22-11-2020 00:52,83.3256073
22-11-2020 00:53,83.3256073
22-11-2020 00:53,83.3256073
22-11-2020 00:53,83.83048248
22-11-2020 00:54,83.83048248
22-11-2020 00:54,83.83048248
22-11-2020 00:55,73.75373077
22-11-2020 00:56,70.87620544
22-11-2020 00:56,70.87620544
22-11-2020 00:56,70.02626038
22-11-2020 00:57,73.01554871
22-11-2020 00:57,73.01554871
22-11-2020 00:58,76.85814667
22-11-2020 00:58,78.66150665
22-11-2020 00:59,78.66150665
22-11-2020 00:59,78.66150665
22-11-2020 01:00,78.80123901
22-11-2020 01:00,82.73496246
22-11-2020 01:00,76.38336182
22-11-2020 01:01,79.70160675
22-11-2020 01:01,79.70160675
22-11-2020 01:01,78.34520721
22-11-2020 01:02,76.09320068
22-11-2020 01:02,75.87859344
22-11-2020 01:03,75.87859344
22-11-2020 01:03,88.28031921
22-11-2020 01:03,88.28031921
22-11-2020 01:04,88.28031921
22-11-2020 01:04,90.45148468
22-11-2020 01:05,90.45148468
22-11-2020 01:05,93.99018097
22-11-2020 01:05,93.99018097
22-11-2020 01:06,89.0175705
22-11-2020 01:07,88.72237396
22-11-2020 01:07,92.57035065
22-11-2020 01:08,88.9567337
22-11-2020 01:08,92.01073456
22-11-2020 01:09,85.69197845
22-11-2020 01:10,85.69197845
22-11-2020 01:10,85.69197845
22-11-2020 01:10,85.69197845
22-11-2020 01:11,85.69197845
22-11-2020 01:11,85.69197845
22-11-2020 01:11,85.69197845
22-11-2020 01:12,85.83833313
22-11-2020 01:12,85.83833313
22-11-2020 01:13,93.04780579
22-11-2020 01:13,93.04780579
22-11-2020 01:13,93.59602356
22-11-2020 01:14,86.0864563
22-11-2020 01:14,86.0864563
22-11-2020 01:15,83.13021088
22-11-2020 01:16,82.2946167
22-11-2020 01:16,82.2946167
22-11-2020 01:16,78.45415497
22-11-2020 01:16,78.45415497
22-11-2020 01:17,78.45415497
22-11-2020 01:18,78.45415497
22-11-2020 01:18,78.45415497
22-11-2020 01:18,78.45415497
22-11-2020 01:19,78.45415497
22-11-2020 01:19,78.45415497
22-11-2020 01:20,77.45340729
22-11-2020 01:20,76.23297119
22-11-2020 01:20,76.23297119
22-11-2020 01:21,80.73596191
22-11-2020 01:21,80.73596191
22-11-2020 01:21,82.69112396
22-11-2020 01:22,82.69112396
22-11-2020 01:22,94.6268692
22-11-2020 01:22,94.6268692
22-11-2020 01:23,93.27062988
22-11-2020 01:23,93.1905365
22-11-2020 01:24,92.22838593
22-11-2020 01:25,92.22838593
22-11-2020 01:25,92.22838593
22-11-2020 01:25,93.58498383
22-11-2020 01:26,93.58498383
22-11-2020 01:26,93.58498383
22-11-2020 01:26,95.86962128
22-11-2020 01:27,94.82091522
22-11-2020 01:27,87.78012085
22-11-2020 01:28,87.78012085
22-11-2020 01:28,86.1761322
22-11-2020 01:28,88.09817505
22-11-2020 01:29,99.50366974
22-11-2020 01:30,103.8453598
22-11-2020 01:30,96.76416016
22-11-2020 01:31,96.76416016
22-11-2020 01:31,96.76416016
22-11-2020 01:32,96.76416016
22-11-2020 01:32,96.81456757
22-11-2020 01:32,96.81456757
22-11-2020 01:33,96.81456757
22-11-2020 01:34,96.81456757
22-11-2020 01:34,96.81456757
22-11-2020 01:35,96.81456757
22-11-2020 01:35,96.81456757
22-11-2020 01:35,77.28395081
22-11-2020 01:36,77.28395081
22-11-2020 01:37,78.28157043
22-11-2020 01:37,78.98274231
22-11-2020 01:37,78.98274231
22-11-2020 01:38,78.98274231
22-11-2020 01:38,68.39031982
22-11-2020 01:39,68.39031982
22-11-2020 01:39,60.10127258
22-11-2020 01:39,64.82540131
22-11-2020 01:40,62.76514435
22-11-2020 01:40,62.76514435
22-11-2020 01:41,67.44584656
22-11-2020 01:42,77.0164566
22-11-2020 01:42,77.0164566
22-11-2020 01:42,67.10590363
22-11-2020 01:43,68.99498749
22-11-2020 01:43,68.99498749
22-11-2020 01:44,68.99498749
22-11-2020 01:44,67.96439362
22-11-2020 01:44,67.96439362
22-11-2020 01:45,67.96439362
22-11-2020 01:45,67.96439362
22-11-2020 01:45,67.96439362
22-11-2020 01:46,67.96439362
22-11-2020 01:46,69.06903076
22-11-2020 01:47,69.45708466
22-11-2020 01:47,69.45708466
22-11-2020 01:47,69.45708466
22-11-2020 01:48,69.45708466
22-11-2020 01:48,60.66999435
22-11-2020 01:49,53.85165405
22-11-2020 01:49,53.85165405
22-11-2020 01:50,62.0477562
22-11-2020 01:50,62.0477562
22-11-2020 01:50,69.14188385
22-11-2020 01:51,69.14188385
22-11-2020 01:51,69.17391968
22-11-2020 01:52,65.37574005
22-11-2020 01:52,52.26884842
22-11-2020 01:52,52.26884842
22-11-2020 01:53,52.26884842
22-11-2020 01:53,56.19946671
22-11-2020 01:53,53.26867294
22-11-2020 01:54,57.39012146
22-11-2020 01:54,57.39012146
22-11-2020 01:54,59.40539551
22-11-2020 01:55,59.90813828
22-11-2020 01:55,59.90813828
22-11-2020 01:56,58.51755905
22-11-2020 01:56,61.89620209
22-11-2020 01:57,55.08433533
22-11-2020 01:57,55.08433533
22-11-2020 01:57,59.7406044
22-11-2020 01:58,61.07066727
22-11-2020 01:58,61.07066727
22-11-2020 01:59,58.59867859
22-11-2020 01:59,58.59867859
22-11-2020 02:00,58.59867859
22-11-2020 02:00,75.83589172
22-11-2020 02:00,75.83589172
22-11-2020 02:01,75.9741745
22-11-2020 02:01,75.9741745
22-11-2020 02:02,69.34990692
